Date,time,Carbon monoxide,status,unit,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status,unit,Nitrogen dioxide,status,unit,Nitrogen oxides as nitrogen dioxide,status,unit,Ozone,status,unit,PM<sub>2.5</sub> particulate matter (Hourly measured),status,unit,Sulphur dioxide,status,unit,"1,2,3-trimethylbenzene",status,unit,"1,2,4-trimethylbenzene",status,unit,"1,3,5-trimethylbenzene",status,unit,"1,3-butadiene",status,unit,1-butene,status,unit,1-pentene,status,unit,2-methylpentane,status,unit,benzene,status,unit,cis-2-butene,status,unit,ethane,status,unit,ethylbenzene,status,unit,ethene,status,unit,ethyne,status,unit,iso-butane,status,unit,iso-octane,status,unit,iso-pentane,status,unit,isoprene,status,unit,m+p-xylene,status,unit,n-butane,status,unit,n-heptane,status,unit,n-hexane,status,unit,n-octane,status,unit,n-pentane,status,unit,o-xylene,status,unit,propane,status,unit,propene,status,unit,trans-2-butene,status,unit,trans-2-pentene,status,unit,toluene,status,unit,Black Carbon (880nm),status,unit,Blue Particulate matter (470nm),status,unit,Infra Red Particulate matter (950nm),status,unit,Red Particulate matter (660nm),status,unit,UV Particulate Matter (UV-BC),status,unit,UV Particulate Matter (370nm),status,unit,Yellow Particulate matter (590nm),status,unit
08/01/2023,10:00,0.256124,P,mgm-3,13.527,P,ugm-3 (Ref.eq),16.83855,P,ugm-3,46.665,P,ugm-3,72.48375,P,ugm-3,32.13077,P,ugm-3,8,P,ugm-3 (BAM),2.6609,P,ugm-3,0.024946,P,ugm-3,0.345742,P,ugm-3,0.135911,P,ugm-3,0.040221,P,ugm-3,0.240253,P,ugm-3,0.029727,P,ugm-3,0.191531,P,ugm-3,0.409646,P,ugm-3,0.159996,P,ugm-3,6.459052,P,ugm-3,0.152132,P,ugm-3,1.17952,P,ugm-3,0.436894,P,ugm-3,2.629726,P,ugm-3,0.178435,P,ugm-3,0.874207,P,ugm-3,0.055439,P,ugm-3,0.44771,P,ugm-3,5.060791,P,ugm-3,0.149752,P,ugm-3,0.178329,P,ugm-3,0.078804,P,ugm-3,0.467719,P,ugm-3,0.132961,P,ugm-3,6.816169,P,ugm-3,0.665968,P,ugm-3,0.421511,P,ugm-3,0.038295,P,ugm-3,0.946494,P,ugm-3,0.5,P,ugm-3,0.6,P,ugm-3,0.6,P,ugm-3,0.6,P,ugm-3,,,,0.6,P,ugm-3,0.6,P,ugm-3
08/01/2023,11:00,0.279408,P,mgm-3,20.29,P,ugm-3 (Ref.eq),15.09233,P,ugm-3,37.485,P,ugm-3,60.62625,P,ugm-3,40.31314,P,ugm-3,8,P,ugm-3 (BAM),2.39481,P,ugm-3,0.024946,P,ugm-3,0.229907,P,ugm-3,0.076589,P,ugm-3,0.0495,P,ugm-3,0.257293,P,ugm-3,0.048822,P,ugm-3,0.19993,P,ugm-3,0.482211,P,ugm-3,0.133183,P,ugm-3,5.448795,P,ugm-3,0.237376,P,ugm-3,0.982033,P,ugm-3,0.588545,P,ugm-3,1.855666,P,ugm-3,0.184743,P,ugm-3,0.885319,P,ugm-3,0.038263,P,ugm-3,0.788069,P,ugm-3,3.14265,P,ugm-3,0.130161,P,ugm-3,0.156483,P,ugm-3,0.101266,P,ugm-3,0.454392,P,ugm-3,0.349764,P,ugm-3,4.278138,P,ugm-3,0.611987,P,ugm-3,0.414966,P,ugm-3,0.038621,P,ugm-3,0.890984,P,ugm-3,0.5,P,ugm-3,0.6,P,ugm-3,0.5,P,ugm-3,0.5,P,ugm-3,,,,0.6,P,ugm-3,0.5,P,ugm-3
08/01/2023,12:00,0.337618,P,mgm-3,12.561,P,ugm-3 (Ref.eq),27.06641,P,ugm-3,37.67625,P,ugm-3,76.8825,P,ugm-3,36.72088,P,ugm-3,11,P,ugm-3 (BAM),2.92699,P,ugm-3,0.024946,P,ugm-3,0.39269,P,ugm-3,0.049842,P,ugm-3,0.049823,P,ugm-3,0.339422,P,ugm-3,0.048368,P,ugm-3,0.387255,P,ugm-3,0.677988,P,ugm-3,0.181933,P,ugm-3,4.995397,P,ugm-3,0.227107,P,ugm-3,1.621512,P,ugm-3,0.587732,P,ugm-3,2.166113,P,ugm-3,0.366387,P,ugm-3,1.414797,P,ugm-3,0.080745,P,ugm-3,1.170698,P,ugm-3,3.428186,P,ugm-3,0.230328,P,ugm-3,0.274148,P,ugm-3,0.137833,P,ugm-3,0.664844,P,ugm-3,0.408644,P,ugm-3,3.729334,P,ugm-3,0.942882,P,ugm-3,0.4321,P,ugm-3,0.055196,P,ugm-3,2.028596,P,ugm-3,0.6,P,ugm-3,0.7,P,ugm-3,0.6,P,ugm-3,0.6,P,ugm-3,,,,0.7,P,ugm-3,0.7,P,ugm-3
08/01/2023,13:00,0.337618,P,mgm-3,10.628,P,ugm-3 (Ref.eq),29.56101,P,ugm-3,44.56125,P,ugm-3,87.40125,P,ugm-3,33.72733,P,ugm-3,11,P,ugm-3 (BAM),3.19308,P,ugm-3,0.024946,P,ugm-3,0.536214,P,ugm-3,0.089377,P,ugm-3,0.087608,P,ugm-3,0.311385,P,ugm-3,0.035385,P,ugm-3,0.490594,P,ugm-3,1.033654,P,ugm-3,0.195361,P,ugm-3,5.616768,P,ugm-3,0.421822,P,ugm-3,1.768937,P,ugm-3,0.846338,P,ugm-3,2.82445,P,ugm-3,0.35968,P,ugm-3,2.170276,P,ugm-3,0.067629,P,ugm-3,1.317334,P,ugm-3,4.633415,P,ugm-3,0.264384,P,ugm-3,0.346361,P,ugm-3,0.149711,P,ugm-3,0.968367,P,ugm-3,0.47975,P,ugm-3,4.480257,P,ugm-3,1.053715,P,ugm-3,0.458854,P,ugm-3,0.070455,P,ugm-3,1.873308,P,ugm-3,0.8,P,ugm-3,0.9,P,ugm-3,0.8,P,ugm-3,0.8,P,ugm-3,,,,0.9,P,ugm-3,0.8,P,ugm-3
08/01/2023,14:00,0.372544,P,mgm-3,8.696,P,ugm-3 (Ref.eq),35.92224,P,ugm-3,54.315,P,ugm-3,106.335,P,ugm-3,30.13507,P,ugm-3,8,P,ugm-3 (BAM),3.72526,P,ugm-3,0.024946,P,ugm-3,0.599657,P,ugm-3,0.26115,P,ugm-3,0.063586,P,ugm-3,0.356879,P,ugm-3,0.06505,P,ugm-3,0.526518,P,ugm-3,1.038671,P,ugm-3,0.181114,P,ugm-3,6.427936,P,ugm-3,0.315816,P,ugm-3,2.497483,P,ugm-3,0.572367,P,ugm-3,3.885746,P,ugm-3,0.486133,P,ugm-3,1.94464,P,ugm-3,0.081169,P,ugm-3,1.257445,P,ugm-3,6.280175,P,ugm-3,0.393244,P,ugm-3,0.383594,P,ugm-3,0.187852,P,ugm-3,0.852654,P,ugm-3,0.44637,P,ugm-3,7.647898,P,ugm-3,1.070359,P,ugm-3,0.467488,P,ugm-3,0.066741,P,ugm-3,2.378814,P,ugm-3,0.8,P,ugm-3,0.9,P,ugm-3,0.8,P,ugm-3,0.8,P,ugm-3,,,,0.9,P,ugm-3,0.8,P,ugm-3
08/01/2023,15:00,0.360902,P,mgm-3,9.662,P,ugm-3 (Ref.eq),38.79103,P,ugm-3,56.80125,P,ugm-3,116.28,P,ugm-3,33.32819,P,ugm-3,7,P,ugm-3 (BAM),4.25744,P,ugm-3,0.024946,P,ugm-3,0.749722,P,ugm-3,0.257662,P,ugm-3,0.099806,P,ugm-3,0.42237,P,ugm-3,0.080732,P,ugm-3,0.61653,P,ugm-3,1.18771,P,ugm-3,0.189482,P,ugm-3,6.168412,P,ugm-3,0.439292,P,ugm-3,2.593522,P,ugm-3,0.907675,P,ugm-3,2.962149,P,ugm-3,0.418899,P,ugm-3,2.23334,P,ugm-3,0.070132,P,ugm-3,1.980719,P,ugm-3,4.778221,P,ugm-3,0.267257,P,ugm-3,0.404854,P,ugm-3,0.185994,P,ugm-3,0.936759,P,ugm-3,0.750401,P,ugm-3,5.977014,P,ugm-3,1.214447,P,ugm-3,0.485898,P,ugm-3,0.080996,P,ugm-3,3.062138,P,ugm-3,0.7,P,ugm-3,0.9,P,ugm-3,0.7,P,ugm-3,0.8,P,ugm-3,,,,0.9,P,ugm-3,0.8,P,ugm-3
08/01/2023,16:00,0.384186,P,mgm-3,5.797,P,ugm-3 (Ref.eq),37.419,P,ugm-3,65.21625,P,ugm-3,118.9575,P,ugm-3,31.73163,P,ugm-3,6,P,ugm-3 (BAM),4.25744,P,ugm-3,0.024946,P,ugm-3,0.482196,P,ugm-3,0.155414,P,ugm-3,0.042369,P,ugm-3,0.311655,P,ugm-3,0.058316,P,ugm-3,0.421413,P,ugm-3,0.830801,P,ugm-3,0.16856,P,ugm-3,6.130568,P,ugm-3,0.299804,P,ugm-3,2.011977,P,ugm-3,0.528754,P,ugm-3,2.509484,P,ugm-3,0.380592,P,ugm-3,1.801617,P,ugm-3,0.064028,P,ugm-3,1.1867,P,ugm-3,3.682225,P,ugm-3,0.206189,P,ugm-3,0.314778,P,ugm-3,0.163134,P,ugm-3,0.782094,P,ugm-3,0.416529,P,ugm-3,4.971609,P,ugm-3,1.142853,P,ugm-3,0.413108,P,ugm-3,0.053898,P,ugm-3,1.783235,P,ugm-3,1.1,P,ugm-3,1.2,P,ugm-3,1.1,P,ugm-3,1.1,P,ugm-3,,,,1.2,P,ugm-3,1.2,P,ugm-3
08/01/2023,17:00,0.372544,P,mgm-3,4.831,P,ugm-3 (Ref.eq),34.42548,P,ugm-3,59.2875,P,ugm-3,112.0725,P,ugm-3,27.9398,P,ugm-3,6,P,ugm-3 (BAM),3.99135,P,ugm-3,0.024946,P,ugm-3,0.543439,P,ugm-3,0.182071,P,ugm-3,0.065293,P,ugm-3,0.329343,P,ugm-3,0.06106,P,ugm-3,0.453883,P,ugm-3,0.859486,P,ugm-3,0.192043,P,ugm-3,6.363665,P,ugm-3,0.391782,P,ugm-3,2.301292,P,ugm-3,0.689032,P,ugm-3,2.290204,P,ugm-3,0.510732,P,ugm-3,1.763022,P,ugm-3,0.072642,P,ugm-3,1.395073,P,ugm-3,3.737396,P,ugm-3,0.234469,P,ugm-3,0.315654,P,ugm-3,0.144602,P,ugm-3,0.856713,P,ugm-3,0.47235,P,ugm-3,4.211557,P,ugm-3,1.0479,P,ugm-3,0.42213,P,ugm-3,0.097143,P,ugm-3,2.088206,P,ugm-3,1,P,ugm-3,1.2,P,ugm-3,1,P,ugm-3,1.1,P,ugm-3,,,,1.2,P,ugm-3,1.1,P,ugm-3
08/01/2023,18:00,0.395828,P,mgm-3,4.831,P,ugm-3 (Ref.eq),41.78455,P,ugm-3,64.6425,P,ugm-3,128.71125,P,ugm-3,27.74023,P,ugm-3,8,P,ugm-3 (BAM),4.52353,P,ugm-3,0.024946,P,ugm-3,0.555692,P,ugm-3,0.288336,P,ugm-3,0.062621,P,ugm-3,0.345168,P,ugm-3,0.077617,P,ugm-3,0.495585,P,ugm-3,1.099834,P,ugm-3,0.179342,P,ugm-3,6.412538,P,ugm-3,0.297067,P,ugm-3,2.14446,P,ugm-3,1.013412,P,ugm-3,2.442917,P,ugm-3,0.320567,P,ugm-3,1.697997,P,ugm-3,0.083303,P,ugm-3,1.406311,P,ugm-3,3.947423,P,ugm-3,0.442791,P,ugm-3,0.37527,P,ugm-3,0.150726,P,ugm-3,0.795044,P,ugm-3,0.506546,P,ugm-3,4.310258,P,ugm-3,1.110854,P,ugm-3,0.452067,P,ugm-3,0.058383,P,ugm-3,2.479774,P,ugm-3,1.3,P,ugm-3,1.5,P,ugm-3,1.3,P,ugm-3,1.4,P,ugm-3,,,,1.5,P,ugm-3,1.4,P,ugm-3
08/01/2023,19:00,0.477322,P,mgm-3,6.763,P,ugm-3 (Ref.eq),43.28131,P,ugm-3,54.315,P,ugm-3,120.67875,P,ugm-3,25.54496,P,ugm-3,11,P,ugm-3 (BAM),3.72526,P,ugm-3,0.024946,P,ugm-3,0.472108,P,ugm-3,0.226729,P,ugm-3,0.081463,P,ugm-3,0.375781,P,ugm-3,0.076974,P,ugm-3,0.65849,P,ugm-3,1.301202,P,ugm-3,0.226048,P,ugm-3,7.631788,P,ugm-3,0.399715,P,ugm-3,2.550099,P,ugm-3,1.095813,P,ugm-3,2.78406,P,ugm-3,0.550333,P,ugm-3,2.646547,P,ugm-3,0.069566,P,ugm-3,1.423812,P,ugm-3,5.123041,P,ugm-3,0.341227,P,ugm-3,0.460198,P,ugm-3,0.162888,P,ugm-3,1.15662,P,ugm-3,0.49919,P,ugm-3,4.802299,P,ugm-3,1.113052,P,ugm-3,0.468326,P,ugm-3,0.120368,P,ugm-3,2.569503,P,ugm-3,1.3,P,ugm-3,1.6,P,ugm-3,1.3,P,ugm-3,1.4,P,ugm-3,,,,1.6,P,ugm-3,1.4,P,ugm-3
08/01/2023,20:00,0.40747,P,mgm-3,12.561,P,ugm-3 (Ref.eq),36.79535,P,ugm-3,57.18375,P,ugm-3,113.6025,P,ugm-3,26.54281,P,ugm-3,11,P,ugm-3 (BAM),3.72526,P,ugm-3,0.024946,P,ugm-3,0.513957,P,ugm-3,0.181617,P,ugm-3,0.075461,P,ugm-3,0.418051,P,ugm-3,0.132967,P,ugm-3,0.484794,P,ugm-3,1.193833,P,ugm-3,0.206443,P,ugm-3,9.466809,P,ugm-3,0.352986,P,ugm-3,2.629318,P,ugm-3,0.770407,P,ugm-3,3.208486,P,ugm-3,0.537384,P,ugm-3,2.416443,P,ugm-3,0.061653,P,ugm-3,1.194285,P,ugm-3,4.920109,P,ugm-3,0.448512,P,ugm-3,0.383179,P,ugm-3,0.156418,P,ugm-3,1.091334,P,ugm-3,0.529005,P,ugm-3,5.506993,P,ugm-3,1.212402,P,ugm-3,0.459471,P,ugm-3,0.080266,P,ugm-3,2.233973,P,ugm-3,1.1,P,ugm-3,1.4,P,ugm-3,1.1,P,ugm-3,1.2,P,ugm-3,,,,1.5,P,ugm-3,1.2,P,ugm-3
08/01/2023,21:00,0.40747,P,mgm-3,11.594,P,ugm-3 (Ref.eq),17.71166,P,ugm-3,42.4575,P,ugm-3,69.615,P,ugm-3,32.92905,P,ugm-3,8,P,ugm-3 (BAM),2.92699,P,ugm-3,0.024946,P,ugm-3,0.473405,P,ugm-3,0.13648,P,ugm-3,0.086494,P,ugm-3,0.33901,P,ugm-3,0.071529,P,ugm-3,0.428618,P,ugm-3,0.728514,P,ugm-3,0.194029,P,ugm-3,8.201066,P,ugm-3,0.352651,P,ugm-3,2.219353,P,ugm-3,0.762809,P,ugm-3,2.165896,P,ugm-3,0.33963,P,ugm-3,1.683736,P,ugm-3,0.076736,P,ugm-3,1.382834,P,ugm-3,3.216174,P,ugm-3,0.392524,P,ugm-3,0.328991,P,ugm-3,0.101384,P,ugm-3,0.727687,P,ugm-3,0.51436,P,ugm-3,4.62461,P,ugm-3,1.102837,P,ugm-3,0.431397,P,ugm-3,0.079317,P,ugm-3,2.06005,P,ugm-3,0.9,P,ugm-3,1.1,P,ugm-3,0.9,P,ugm-3,0.9,P,ugm-3,,,,1.2,P,ugm-3,1,P,ugm-3
08/01/2023,22:00,0.256124,P,mgm-3,14.493,P,ugm-3 (Ref.eq),15.96544,P,ugm-3,38.25,P,ugm-3,62.73,P,ugm-3,42.10927,P,ugm-3,9,P,ugm-3 (BAM),2.6609,P,ugm-3,0.024946,P,ugm-3,0.363977,P,ugm-3,0.054512,P,ugm-3,0.077134,P,ugm-3,0.2971,P,ugm-3,0.054046,P,ugm-3,0.372824,P,ugm-3,0.634733,P,ugm-3,0.172222,P,ugm-3,7.6223,P,ugm-3,0.223837,P,ugm-3,1.676302,P,ugm-3,0.692297,P,ugm-3,2.043247,P,ugm-3,0.200024,P,ugm-3,1.335541,P,ugm-3,0.058964,P,ugm-3,0.97969,P,ugm-3,2.93891,P,ugm-3,0.208155,P,ugm-3,0.331694,P,ugm-3,0.13734,P,ugm-3,0.649814,P,ugm-3,0.388962,P,ugm-3,4.068981,P,ugm-3,0.874401,P,ugm-3,0.41091,P,ugm-3,0.043662,P,ugm-3,1.51472,P,ugm-3,0.5,P,ugm-3,0.7,P,ugm-3,0.5,P,ugm-3,0.6,P,ugm-3,,,,0.7,P,ugm-3,0.6,P,ugm-3
08/01/2023,23:00,0.302692,P,mgm-3,8.696,P,ugm-3 (Ref.eq),14.71814,P,ugm-3,35.5725,P,ugm-3,58.14,P,ugm-3,40.11357,P,ugm-3,7,P,ugm-3 (BAM),2.6609,P,ugm-3,0.024946,P,ugm-3,0.186531,P,ugm-3,0.061168,P,ugm-3,0.055542,P,ugm-3,0.288483,P,ugm-3,0.034695,P,ugm-3,0.237574,P,ugm-3,0.467553,P,ugm-3,0.144098,P,ugm-3,6.253311,P,ugm-3,0.138783,P,ugm-3,1.34929,P,ugm-3,0.570848,P,ugm-3,1.484669,P,ugm-3,0.189066,P,ugm-3,0.992303,P,ugm-3,0.064387,P,ugm-3,0.822736,P,ugm-3,2.156518,P,ugm-3,0.163319,P,ugm-3,0.202061,P,ugm-3,0.141156,P,ugm-3,0.565703,P,ugm-3,0.367265,P,ugm-3,3.508041,P,ugm-3,0.765054,P,ugm-3,0.401071,P,ugm-3,0.049989,P,ugm-3,1.049458,P,ugm-3,0.5,P,ugm-3,0.6,P,ugm-3,0.5,P,ugm-3,0.5,P,ugm-3,,,,0.7,P,ugm-3,0.6,P,ugm-3
08/01/2023,24:00:00,0.244482,P,mgm-3,6.763,P,ugm-3 (Ref.eq),12.473,P,ugm-3,38.82375,P,ugm-3,57.94875,P,ugm-3,39.914,P,ugm-3,6,P,ugm-3 (BAM),2.92699,P,ugm-3,0.024946,P,ugm-3,0.280398,P,ugm-3,0.059536,P,ugm-3,0.051123,P,ugm-3,0.309052,P,ugm-3,0.027538,P,ugm-3,0.203516,P,ugm-3,0.443795,P,ugm-3,0.148625,P,ugm-3,6.458321,P,ugm-3,0.144063,P,ugm-3,0.862422,P,ugm-3,0.456733,P,ugm-3,1.476945,P,ugm-3,0.165139,P,ugm-3,0.904181,P,ugm-3,0.063196,P,ugm-3,0.571261,P,ugm-3,2.269002,P,ugm-3,0.089998,P,ugm-3,0.172777,P,ugm-3,0.06904,P,ugm-3,0.560748,P,ugm-3,0.246636,P,ugm-3,3.644741,P,ugm-3,0.678807,P,ugm-3,0.396617,P,ugm-3,0.036479,P,ugm-3,0.922725,P,ugm-3,0.4,P,ugm-3,0.4,P,ugm-3,0.4,P,ugm-3,0.4,P,ugm-3,,,,0.4,P,ugm-3,0.4,P,ugm-3
09/01/2023,01:00,0.29105,P,mgm-3,5.797,P,ugm-3 (Ref.eq),12.473,P,ugm-3,30.6,P,ugm-3,49.725,P,ugm-3,42.50841,P,ugm-3,9,P,ugm-3 (BAM),2.6609,P,ugm-3,0.024946,P,ugm-3,0.198046,P,ugm-3,0.040462,P,ugm-3,0.051278,P,ugm-3,0.28266,P,ugm-3,0.035236,P,ugm-3,0.298395,P,ugm-3,0.397945,P,ugm-3,0.146108,P,ugm-3,7.288954,P,ugm-3,0.112031,P,ugm-3,0.973326,P,ugm-3,0.38096,P,ugm-3,1.872305,P,ugm-3,0.233776,P,ugm-3,1.265514,P,ugm-3,0.041546,P,ugm-3,0.563932,P,ugm-3,3.280831,P,ugm-3,0.1991,P,ugm-3,0.257071,P,ugm-3,0.033055,P,ugm-3,0.890144,P,ugm-3,0.211682,P,ugm-3,4.744106,P,ugm-3,0.739097,P,ugm-3,0.375937,P,ugm-3,0.027125,P,ugm-3,1.021673,P,ugm-3,0.4,P,ugm-3,0.4,P,ugm-3,0.4,P,ugm-3,0.4,P,ugm-3,,,,0.4,P,ugm-3,0.4,P,ugm-3
09/01/2023,02:00,0.279408,P,mgm-3,5.797,P,ugm-3 (Ref.eq),4.11609,P,ugm-3,20.655,P,ugm-3,26.96625,P,ugm-3,44.70368,P,ugm-3,7,P,ugm-3 (BAM),1.86263,P,ugm-3,0.024946,P,ugm-3,0.189011,P,ugm-3,0.100168,P,ugm-3,0.049545,P,ugm-3,0.248511,P,ugm-3,0.034392,P,ugm-3,0.183593,P,ugm-3,0.462137,P,ugm-3,0.134324,P,ugm-3,7.796489,P,ugm-3,0.084512,P,ugm-3,1.506639,P,ugm-3,1.410224,P,ugm-3,1.528464,P,ugm-3,0.144573,P,ugm-3,0.796747,P,ugm-3,0.050415,P,ugm-3,0.358795,P,ugm-3,2.13984,P,ugm-3,0.096958,P,ugm-3,0.179695,P,ugm-3,0.084961,P,ugm-3,0.489997,P,ugm-3,0.179598,P,ugm-3,4.125443,P,ugm-3,0.567017,P,ugm-3,0.372144,P,ugm-3,0.019011,P,ugm-3,0.845875,P,ugm-3,0.2,P,ugm-3,0.3,P,ugm-3,0.2,P,ugm-3,0.3,P,ugm-3,,,,0.3,P,ugm-3,0.3,P,ugm-3
09/01/2023,03:00,0.221198,P,mgm-3,4.831,P,ugm-3 (Ref.eq),2.36987,P,ugm-3,14.9175,P,ugm-3,18.55125,P,ugm-3,50.29164,P,ugm-3,10,P,ugm-3 (BAM),2.12872,P,ugm-3,0.024946,P,ugm-3,0.081768,P,ugm-3,0.052661,P,ugm-3,0.045223,P,ugm-3,0.243156,P,ugm-3,0.014552,P,ugm-3,0.14115,P,ugm-3,0.485545,P,ugm-3,0.130848,P,ugm-3,7.629734,P,ugm-3,0.061771,P,ugm-3,1.20201,P,ugm-3,1.580496,P,ugm-3,1.475698,P,ugm-3,0.138706,P,ugm-3,0.690448,P,ugm-3,0.029086,P,ugm-3,0.218721,P,ugm-3,2.031546,P,ugm-3,0.132947,P,ugm-3,0.171643,P,ugm-3,0.070334,P,ugm-3,0.454922,P,ugm-3,0.139276,P,ugm-3,4.320779,P,ugm-3,0.552599,P,ugm-3,0.373185,P,ugm-3,0.020591,P,ugm-3,0.586047,P,ugm-3,0.2,P,ugm-3,0.3,P,ugm-3,0.2,P,ugm-3,0.3,P,ugm-3,,,,0.3,P,ugm-3,0.3,P,ugm-3
09/01/2023,04:00,0.209556,P,mgm-3,3.865,P,ugm-3 (Ref.eq),4.11609,P,ugm-3,19.125,P,ugm-3,25.43625,P,ugm-3,49.09422,P,ugm-3,8,P,ugm-3 (BAM),2.12872,P,ugm-3,0.024946,P,ugm-3,0.164828,P,ugm-3,0.042563,P,ugm-3,0.034226,P,ugm-3,0.238318,P,ugm-3,0.014552,P,ugm-3,0.139048,P,ugm-3,0.351489,P,ugm-3,0.138327,P,ugm-3,7.089795,P,ugm-3,0.027038,P,ugm-3,0.890826,P,ugm-3,1.529703,P,ugm-3,1.379436,P,ugm-3,0.08088,P,ugm-3,0.641235,P,ugm-3,0.026058,P,ugm-3,0.188051,P,ugm-3,1.773644,P,ugm-3,0.074934,P,ugm-3,0.131511,P,ugm-3,0.076818,P,ugm-3,0.423772,P,ugm-3,0.13044,P,ugm-3,4.079553,P,ugm-3,0.514995,P,ugm-3,0.376307,P,ugm-3,0.034078,P,ugm-3,0.344661,P,ugm-3,0.2,P,ugm-3,0.2,P,ugm-3,0.2,P,ugm-3,0.2,P,ugm-3,,,,0.2,P,ugm-3,0.2,P,ugm-3
09/01/2023,05:00,0.23284,P,mgm-3,5.797,P,ugm-3 (Ref.eq),10.35259,P,ugm-3,29.4525,P,ugm-3,45.32625,P,ugm-3,41.51056,P,ugm-3,8,P,ugm-3 (BAM),2.12872,P,ugm-3,0.024946,P,ugm-3,0.210684,P,ugm-3,0.096556,P,ugm-3,0.046997,P,ugm-3,0.237102,P,ugm-3,0.029744,P,ugm-3,0.207492,P,ugm-3,0.415999,P,ugm-3,0.201659,P,ugm-3,8.046548,P,ugm-3,0.089171,P,ugm-3,1.490635,P,ugm-3,1.054271,P,ugm-3,1.483936,P,ugm-3,0.225302,P,ugm-3,0.878338,P,ugm-3,0.037229,P,ugm-3,0.527291,P,ugm-3,2.109199,P,ugm-3,0.177883,P,ugm-3,0.183207,P,ugm-3,0.081833,P,ugm-3,0.512128,P,ugm-3,0.203313,P,ugm-3,4.550378,P,ugm-3,0.584504,P,ugm-3,0.362782,P,ugm-3,0.032556,P,ugm-3,0.577406,P,ugm-3,0.4,P,ugm-3,0.5,P,ugm-3,0.5,P,ugm-3,0.5,P,ugm-3,,,,0.5,P,ugm-3,0.5,P,ugm-3
09/01/2023,06:00,0.256124,P,mgm-3,7.73,P,ugm-3 (Ref.eq),13.84503,P,ugm-3,35.19,P,ugm-3,56.41875,P,ugm-3,32.92905,P,ugm-3,10,P,ugm-3 (BAM),2.39481,P,ugm-3,0.024946,P,ugm-3,0.36251,P,ugm-3,0.121632,P,ugm-3,0.031372,P,ugm-3,0.246593,P,ugm-3,0.038732,P,ugm-3,0.208786,P,ugm-3,0.453812,P,ugm-3,0.142338,P,ugm-3,8.51126,P,ugm-3,0.153613,P,ugm-3,1.151778,P,ugm-3,0.603676,P,ugm-3,1.436123,P,ugm-3,0.598011,P,ugm-3,0.941866,P,ugm-3,0.043768,P,ugm-3,0.637259,P,ugm-3,1.967391,P,ugm-3,0.354186,P,ugm-3,0.200341,P,ugm-3,0.128472,P,ugm-3,0.519363,P,ugm-3,0.28723,P,ugm-3,4.419816,P,ugm-3,0.632711,P,ugm-3,0.365583,P,ugm-3,0.049634,P,ugm-3,0.960131,P,ugm-3,0.5,P,ugm-3,0.6,P,ugm-3,0.5,P,ugm-3,0.5,P,ugm-3,,,,0.6,P,ugm-3,0.6,P,ugm-3
09/01/2023,07:00,0.314334,P,mgm-3,10.628,P,ugm-3 (Ref.eq),31.05777,P,ugm-3,46.47375,P,ugm-3,94.095,P,ugm-3,22.95055,P,ugm-3,8,P,ugm-3 (BAM),2.92699,P,ugm-3,0.024946,P,ugm-3,0.478055,P,ugm-3,0.138715,P,ugm-3,0.058514,P,ugm-3,0.255699,P,ugm-3,0.063403,P,ugm-3,0.781054,P,ugm-3,0.701805,P,ugm-3,0.166175,P,ugm-3,9.3713,P,ugm-3,0.387701,P,ugm-3,1.528157,P,ugm-3,0.916187,P,ugm-3,2.582307,P,ugm-3,0.691627,P,ugm-3,2.494145,P,ugm-3,0.065899,P,ugm-3,1.366413,P,ugm-3,3.805238,P,ugm-3,0.380879,P,ugm-3,0.50097,P,ugm-3,0.197019,P,ugm-3,1.075586,P,ugm-3,0.585232,P,ugm-3,4.900225,P,ugm-3,0.746066,P,ugm-3,0.400482,P,ugm-3,0.068496,P,ugm-3,3.541756,P,ugm-3,1,P,ugm-3,1.1,P,ugm-3,1,P,ugm-3,1,P,ugm-3,,,,1.1,P,ugm-3,1,P,ugm-3
09/01/2023,08:00,0.605384,P,mgm-3,11.594,P,ugm-3 (Ref.eq),90.80344,P,ugm-3,82.62,P,ugm-3,221.85,P,ugm-3,8.58151,P,ugm-3,7,P,ugm-3 (BAM),5.85398,P,ugm-3,0.024946,P,ugm-3,0.971996,P,ugm-3,0.250782,P,ugm-3,0.105082,P,ugm-3,0.571491,P,ugm-3,0.094437,P,ugm-3,0.893521,P,ugm-3,1.786877,P,ugm-3,0.32074,P,ugm-3,9.613313,P,ugm-3,0.801705,P,ugm-3,5.402815,P,ugm-3,1.241577,P,ugm-3,5.419041,P,ugm-3,0.758297,P,ugm-3,3.488044,P,ugm-3,0.08351,P,ugm-3,2.970722,P,ugm-3,8.419072,P,ugm-3,0.511127,P,ugm-3,0.58529,P,ugm-3,0.266827,P,ugm-3,1.398054,P,ugm-3,1.090302,P,ugm-3,6.916447,P,ugm-3,1.96264,P,ugm-3,0.520932,P,ugm-3,0.116192,P,ugm-3,4.406676,P,ugm-3,1.2,P,ugm-3,1.4,P,ugm-3,1.2,P,ugm-3,1.2,P,ugm-3,,,,1.3,P,ugm-3,1.3,P,ugm-3
